# BUSCO version is: 5.4.6 
# The lineage dataset is: pseudomonadales_odb10 (Creation date: 2020-03-06, number of genomes: 159, number of BUSCOs: 782)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
62329at72274	Complete	NODE_5_length_402621_cov_147.526101	392342	392833	-	267.8	141	https://www.orthodb.org/v10?query=62329at72274	5-(carboxyamino)imidazole ribonucleotide mutase
62335at72274	Complete	NODE_10_length_350271_cov_142.324823	332968	333726	-	205.2	179	https://www.orthodb.org/v10?query=62335at72274	molybdate ABC transporter substrate-binding protein
62383at72274	Complete	NODE_11_length_334013_cov_140.442747	134341	134898	-	192.7	138	https://www.orthodb.org/v10?query=62383at72274	nitroreductase
62469at72274	Complete	NODE_15_length_244030_cov_148.643837	144106	144579	+	156.9	102	https://www.orthodb.org/v10?query=62469at72274	Endoribonuclease YbeY
62565at72274	Complete	NODE_41_length_81790_cov_142.421438	55165	55488	+	173.1	87	https://www.orthodb.org/v10?query=62565at72274	Ferredoxin
62599at72274	Complete	NODE_10_length_350271_cov_142.324823	232552	232944	-	112.1	102	https://www.orthodb.org/v10?query=62599at72274	sulfur transfer complex subunit TusD
62659at72274	Complete	NODE_14_length_248483_cov_144.560884	4833	5183	-	173.6	92	https://www.orthodb.org/v10?query=62659at72274	iron-sulfur cluster insertion protein ErpA
62709at72274	Complete	NODE_5_length_402621_cov_147.526101	129131	129829	+	262.0	194	https://www.orthodb.org/v10?query=62709at72274	cell division protein
62725at72274	Complete	NODE_60_length_29883_cov_134.316446	24186	24674	+	217.4	136	https://www.orthodb.org/v10?query=62725at72274	glutathione peroxidase
62753at72274	Complete	NODE_11_length_334013_cov_140.442747	278349	278849	-	177.2	113	https://www.orthodb.org/v10?query=62753at72274	peptidoglycan-associated lipoprotein
62786at72274	Complete	NODE_37_length_99028_cov_149.989712	4686	5099	+	222.7	122	https://www.orthodb.org/v10?query=62786at72274	50S ribosomal protein L16
63060at72274	Complete	NODE_23_length_178631_cov_143.445619	147725	148153	+	158.8	110	https://www.orthodb.org/v10?query=63060at72274	stringent starvation protein B
63146at72274	Complete	NODE_14_length_248483_cov_144.560884	47508	47864	-	105.4	93	https://www.orthodb.org/v10?query=63146at72274	dihydroneopterin aldolase
63163at72274	Complete	NODE_15_length_244030_cov_148.643837	239622	240047	-	200.4	102	https://www.orthodb.org/v10?query=63163at72274	Ribosomal protein S6
63231at72274	Complete	NODE_4_length_432769_cov_139.405138	12821	13372	+	284.8	155	https://www.orthodb.org/v10?query=63231at72274	translation initiation factor IF-3
63234at72274	Complete	NODE_23_length_178631_cov_143.445619	60032	60373	-	158.9	105	https://www.orthodb.org/v10?query=63234at72274	HopJ type III effector protein
63445at72274	Complete	NODE_41_length_81790_cov_142.421438	60769	61242	-	217.1	130	https://www.orthodb.org/v10?query=63445at72274	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
63627at72274	Complete	NODE_34_length_115910_cov_155.269276	61648	62067	-	202.7	124	https://www.orthodb.org/v10?query=63627at72274	ATP synthase epsilon chain
63692at72274	Complete	NODE_15_length_244030_cov_148.643837	12233	12631	-	164.1	103	https://www.orthodb.org/v10?query=63692at72274	ribosome-binding factor A
63844at72274	Complete	NODE_37_length_99028_cov_149.989712	11395	11751	+	192.5	99	https://www.orthodb.org/v10?query=63844at72274	30S ribosomal protein S13
63845at72274	Complete	NODE_16_length_238046_cov_145.620274	203337	203687	+	190.5	94	https://www.orthodb.org/v10?query=63845at72274	50S ribosomal protein L19
63893at72274	Complete	NODE_11_length_334013_cov_140.442747	290849	291268	-	197.9	120	https://www.orthodb.org/v10?query=63893at72274	histidine triad (HIT) protein
63986at72274	Complete	NODE_37_length_99028_cov_149.989712	7366	7758	+	205.8	114	https://www.orthodb.org/v10?query=63986at72274	30S ribosomal protein S8
64373at72274	Complete	NODE_33_length_121973_cov_148.256637	16954	17427	-	176.8	110	https://www.orthodb.org/v10?query=64373at72274	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
64594at72274	Complete	NODE_17_length_234264_cov_142.455790	159355	159690	+	168.6	87	https://www.orthodb.org/v10?query=64594at72274	Glutaredoxin
64732at72274	Complete	NODE_58_length_29982_cov_153.947400	27126	27605	+	167.5	119	https://www.orthodb.org/v10?query=64732at72274	2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase
64784at72274	Complete	NODE_37_length_99028_cov_149.989712	3641	3973	+	183.8	99	https://www.orthodb.org/v10?query=64784at72274	50S ribosomal protein L22
64785at72274	Complete	NODE_37_length_99028_cov_149.989712	560	871	+	213.1	99	https://www.orthodb.org/v10?query=64785at72274	Ribosomal protein S10
64797at72274	Complete	NODE_10_length_350271_cov_142.324823	2085	2471	+	129.9	104	https://www.orthodb.org/v10?query=64797at72274	succinate dehydrogenase, cytochrome b556 subunit
64826at72274	Complete	NODE_16_length_238046_cov_145.620274	5023	5346	+	154.5	87	https://www.orthodb.org/v10?query=64826at72274	Iron-binding protein IscA
65058at72274	Complete	NODE_10_length_350271_cov_142.324823	231563	231898	-	104.1	83	https://www.orthodb.org/v10?query=65058at72274	Sulfurtransferase
65064at72274	Complete	NODE_10_length_350271_cov_142.324823	2465	2833	+	167.4	107	https://www.orthodb.org/v10?query=65064at72274	succinate dehydrogenase, hydrophobic membrane anchor protein
65093at72274	Complete	NODE_37_length_99028_cov_149.989712	5963	6277	+	155.5	90	https://www.orthodb.org/v10?query=65093at72274	50S ribosomal protein L24
65138at72274	Complete	NODE_37_length_99028_cov_149.989712	6851	7156	+	185.3	98	https://www.orthodb.org/v10?query=65138at72274	30S ribosomal protein S14
65286at72274	Complete	NODE_37_length_99028_cov_149.989712	2199	2498	+	156.4	89	https://www.orthodb.org/v10?query=65286at72274	50S ribosomal protein L23
65344at72274	Complete	NODE_10_length_350271_cov_142.324823	310689	311006	-	81.2	75	https://www.orthodb.org/v10?query=65344at72274	SCP2 sterol-binding domain
65411at72274	Complete	NODE_5_length_402621_cov_147.526101	263448	263774	-	142.1	88	https://www.orthodb.org/v10?query=65411at72274	Thioredoxin
65507at72274	Complete	NODE_23_length_178631_cov_143.445619	143735	144127	+	182.0	110	https://www.orthodb.org/v10?query=65507at72274	30S ribosomal protein S9
65511at72274	Complete	NODE_15_length_244030_cov_148.643837	23953	24303	+	136.9	92	https://www.orthodb.org/v10?query=65511at72274	RNA-binding protein
65659at72274	Complete	NODE_37_length_99028_cov_149.989712	8315	8665	+	172.0	101	https://www.orthodb.org/v10?query=65659at72274	50S ribosomal protein L18
65661at72274	Complete	NODE_5_length_402621_cov_147.526101	360460	360840	+	190.3	114	https://www.orthodb.org/v10?query=65661at72274	reactive intermediate/imine deaminase
65703at72274	Complete	NODE_41_length_81790_cov_142.421438	65237	65518	-	107.6	72	https://www.orthodb.org/v10?query=65703at72274	Cell division protein FtsB
65819at72274	Complete	NODE_11_length_334013_cov_140.442747	131166	131465	+	113.4	81	https://www.orthodb.org/v10?query=65819at72274	YCII-related protein
65878at72274	Complete	NODE_42_length_81153_cov_141.241613	75423	75737	-	156.2	78	https://www.orthodb.org/v10?query=65878at72274	NAD(P)(+) transhydrogenase
65897at72274	Complete	NODE_16_length_238046_cov_145.620274	175587	175898	+	174.9	98	https://www.orthodb.org/v10?query=65897at72274	GTP cyclohydrolase 1 type 2/Nif3
66040at72274	Complete	NODE_23_length_178631_cov_143.445619	149855	150226	-	90.5	86	https://www.orthodb.org/v10?query=66040at72274	YraN family protein
66157at72274	Complete	NODE_17_length_234264_cov_142.455790	191773	192252	-	180.1	137	https://www.orthodb.org/v10?query=66157at72274	preprotein translocase subunit SecA
66503at72274	Complete	NODE_5_length_402621_cov_147.526101	282558	282896	-	177.4	92	https://www.orthodb.org/v10?query=66503at72274	nitrogen regulatory protein P-II 1
66618at72274	Complete	NODE_37_length_99028_cov_149.989712	3354	3629	+	183.1	86	https://www.orthodb.org/v10?query=66618at72274	30S ribosomal protein S19
66716at72274	Complete	NODE_11_length_334013_cov_140.442747	264438	264911	+	218.0	128	https://www.orthodb.org/v10?query=66716at72274	peroxiredoxin
66793at72274	Complete	NODE_36_length_103886_cov_146.897119	27853	28359	+	96.6	120	https://www.orthodb.org/v10?query=66793at72274	Disulfide bond formation protein B
66805at72274	Complete	NODE_15_length_244030_cov_148.643837	237999	238445	-	260.4	141	https://www.orthodb.org/v10?query=66805at72274	Ribosomal protein L9
66956at72274	Complete	NODE_73_length_10230_cov_155.260219	2863	3423	+	175.5	127	https://www.orthodb.org/v10?query=66956at72274	Proteophosphoglycan
67022at72274	Complete	NODE_5_length_402621_cov_147.526101	249634	250242	+	167.0	153	https://www.orthodb.org/v10?query=67022at72274	5-formyltetrahydrofolate cyclo-ligase
67153at72274	Complete	NODE_56_length_30717_cov_143.897487	18847	19140	-	126.5	77	https://www.orthodb.org/v10?query=67153at72274	molecular chaperone GroES
67256at72274	Complete	NODE_15_length_244030_cov_148.643837	10895	11164	-	156.9	77	https://www.orthodb.org/v10?query=67256at72274	30S ribosomal protein S15
67346at72274	Complete	NODE_14_length_248483_cov_144.560884	188619	188891	+	130.1	70	https://www.orthodb.org/v10?query=67346at72274	Fe(2+)-trafficking protein
67433at72274	Complete	NODE_26_length_158593_cov_142.106298	102787	103083	+	132.2	75	https://www.orthodb.org/v10?query=67433at72274	integration host factor subunit beta
67453at72274	Complete	NODE_5_length_402621_cov_147.526101	156027	156278	+	155.1	78	https://www.orthodb.org/v10?query=67453at72274	ferredoxin
67475at72274	Complete	NODE_15_length_244030_cov_148.643837	157432	157707	-	86.4	67	https://www.orthodb.org/v10?query=67475at72274	Uncharacterised protein family UPF0250
67623at72274	Complete	NODE_37_length_99028_cov_149.989712	11770	12159	+	222.1	105	https://www.orthodb.org/v10?query=67623at72274	Ribosomal protein S11
67665at72274	Complete	NODE_26_length_158593_cov_142.106298	81221	81517	+	119.6	75	https://www.orthodb.org/v10?query=67665at72274	BolA family transcriptional regulator
67766at72274	Complete	NODE_37_length_99028_cov_149.989712	9352	9786	+	221.6	131	https://www.orthodb.org/v10?query=67766at72274	50S ribosomal protein L15
67909at72274	Complete	NODE_55_length_35875_cov_138.047321	3764	4099	-	149.0	84	https://www.orthodb.org/v10?query=67909at72274	preprotein translocase subunit YajC
68051at72274	Complete	NODE_44_length_76462_cov_137.865510	64878	65138	-	125.7	64	https://www.orthodb.org/v10?query=68051at72274	Protein of unknown function DUF1315
68174at72274	Complete	NODE_4_length_432769_cov_139.405138	17567	17869	+	158.6	85	https://www.orthodb.org/v10?query=68174at72274	integration host factor subunit alpha
68201at72274	Complete	NODE_24_length_167559_cov_149.415752	20805	21062	+	148.6	76	https://www.orthodb.org/v10?query=68201at72274	50S ribosomal protein L27
68315at72274	Complete	NODE_10_length_350271_cov_142.324823	216789	217151	+	169.6	90	https://www.orthodb.org/v10?query=68315at72274	ATP-dependent Clp protease adaptor ClpS
68333at72274	Complete	NODE_23_length_178631_cov_143.445619	44881	45300	-	149.1	106	https://www.orthodb.org/v10?query=68333at72274	Large-conductance mechanosensitive channel
68515at72274	Complete	NODE_17_length_234264_cov_142.455790	94254	94508	+	114.7	68	https://www.orthodb.org/v10?query=68515at72274	Flavinator of succinate dehydrogenase
68549at72274	Complete	NODE_42_length_81153_cov_141.241613	12847	13113	+	88.2	60	https://www.orthodb.org/v10?query=68549at72274	DNA-binding protein
68645at72274	Complete	NODE_54_length_37383_cov_123.116282	5802	6137	+	111.8	69	https://www.orthodb.org/v10?query=68645at72274	competence protein ComEA
68678at72274	Complete	NODE_37_length_99028_cov_149.989712	5293	5559	+	142.8	71	https://www.orthodb.org/v10?query=68678at72274	30S ribosomal protein S17
68814at72274	Complete	NODE_16_length_238046_cov_145.620274	83589	83897	-	102.8	76	https://www.orthodb.org/v10?query=68814at72274	ribosomal subunit interface protein
68821at72274	Complete	NODE_37_length_99028_cov_149.989712	95784	96245	-	172.0	130	https://www.orthodb.org/v10?query=68821at72274	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
69323at72274	Complete	NODE_5_length_402621_cov_147.526101	358005	358268	+	142.1	64	https://www.orthodb.org/v10?query=69323at72274	DNA-directed RNA polymerase subunit omega
69648at72274	Complete	NODE_5_length_402621_cov_147.526101	341453	341689	-	155.3	69	https://www.orthodb.org/v10?query=69648at72274	50S ribosomal protein L28
69810at72274	Complete	NODE_15_length_244030_cov_148.643837	239363	239593	-	151.1	69	https://www.orthodb.org/v10?query=69810at72274	30S ribosomal protein S18
69845at72274	Complete	NODE_50_length_49015_cov_148.206976	15504	15851	+	101.4	76	https://www.orthodb.org/v10?query=69845at72274	arsenate reductase
70159at72274	Complete	NODE_11_length_334013_cov_140.442747	282485	282937	-	157.0	109	https://www.orthodb.org/v10?query=70159at72274	tol-pal system-associated acyl-CoA thioesterase
70523at72274	Complete	NODE_10_length_350271_cov_142.324823	219620	219838	-	153.0	63	https://www.orthodb.org/v10?query=70523at72274	translation initiation factor IF-1
70568at72274	Complete	NODE_15_length_244030_cov_148.643837	175639	175959	+	137.2	80	https://www.orthodb.org/v10?query=70568at72274	Fis family transcriptional regulator
70696at72274	Complete	NODE_16_length_238046_cov_145.620274	8137	8337	+	65.7	47	https://www.orthodb.org/v10?query=70696at72274	FeS assembly protein IscX
70800at72274	Complete	NODE_4_length_432769_cov_139.405138	13655	14011	+	207.7	111	https://www.orthodb.org/v10?query=70800at72274	50S ribosomal protein L20
70881at72274	Complete	NODE_10_length_350271_cov_142.324823	79813	80121	-	155.4	90	https://www.orthodb.org/v10?query=70881at72274	NADH-quinone oxidoreductase subunit K
70960at72274	Complete	NODE_16_length_238046_cov_145.620274	107730	108158	-	88.4	81	https://www.orthodb.org/v10?query=70960at72274	DNA polymerase III subunit chi
71312at72274	Complete	NODE_20_length_193810_cov_149.550588	25723	25974	+	140.5	68	https://www.orthodb.org/v10?query=71312at72274	DUF1653-like domain
71409at72274	Complete	NODE_67_length_15578_cov_180.450035	12013	12378	-	160.4	108	https://www.orthodb.org/v10?query=71409at72274	Ribosomal protein L7/L12
71610at72274	Complete	NODE_16_length_238046_cov_145.620274	201745	201996	+	135.9	67	https://www.orthodb.org/v10?query=71610at72274	30S ribosomal protein S16
71747at72274	Complete	NODE_16_length_238046_cov_145.620274	92388	92627	+	113.9	59	https://www.orthodb.org/v10?query=71747at72274	BolA family transcriptional regulator
72111at72274	Complete	NODE_16_length_238046_cov_145.620274	64129	64416	-	114.5	76	https://www.orthodb.org/v10?query=72111at72274	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C
72145at72274	Complete	NODE_59_length_29964_cov_141.092214	15826	16026	+	81.1	39	https://www.orthodb.org/v10?query=72145at72274	DNA gyrase inhibitor YacG
72526at72274	Complete	NODE_37_length_99028_cov_149.989712	9172	9348	+	125.2	53	https://www.orthodb.org/v10?query=72526at72274	Ribosomal protein L30, ferredoxin-like fold domain
72717at72274	Complete	NODE_32_length_122996_cov_142.639169	57167	57502	+	164.8	95	https://www.orthodb.org/v10?query=72717at72274	nucleoid-associated protein
72941at72274	Complete	NODE_71_length_12031_cov_149.135519	7769	8047	+	150.1	78	https://www.orthodb.org/v10?query=72941at72274	30S ribosomal protein S20
73068at72274	Complete	NODE_49_length_55970_cov_141.722506	6067	6303	-	132.7	69	https://www.orthodb.org/v10?query=73068at72274	acyl carrier protein
73124at72274	Complete	NODE_4_length_432769_cov_139.405138	13433	13627	+	133.5	59	https://www.orthodb.org/v10?query=73124at72274	Ribosomal protein L35
73233at72274	Complete	NODE_24_length_167559_cov_149.415752	20452	20766	+	170.8	95	https://www.orthodb.org/v10?query=73233at72274	50S ribosomal protein L21
73565at72274	Complete	NODE_5_length_402621_cov_147.526101	341286	341441	-	114.1	47	https://www.orthodb.org/v10?query=73565at72274	50S ribosomal protein L33
73639at72274	Complete	NODE_5_length_402621_cov_147.526101	390895	391140	-	117.1	75	https://www.orthodb.org/v10?query=73639at72274	transglycosylase
74051at72274	Complete	NODE_37_length_99028_cov_149.989712	5099	5290	+	103.0	52	https://www.orthodb.org/v10?query=74051at72274	50S ribosomal protein L29
74382at72274	Complete	NODE_17_length_234264_cov_142.455790	160421	160639	-	101.6	55	https://www.orthodb.org/v10?query=74382at72274	(2Fe-2S)-binding protein
74488at72274	Missing
